seller id,warehouse id,po_type,seller sku code,sku id,sku code,style id,inventory count,blocked count,sellable inventory count,is active,modified on
19498,36,SJIT,261KL1536YKBLACK-S,92764894,KALNKRTA92764894,28878068,1,,0,1,58:20.0
19498,81,SJIT,828KL1059YKMUSTARD-L,108403857,KALNKRTA108403857,33565865,1,,0,1,33:15.0
19498,81,SJIT,IKR1556YKGREEN-XL,109011122,IRASKRTI109011122,33741545,1,,0,1,54:35.0
19498,15774,SJIT,KL_165YK251MUSTRAD-7XL,120369312,KALNKRTA120369312,37646516,1,,0,1,20:11.0
19498,36,SJIT,894KL289PLYKN345YELLOW-6XL,108410253,KALNTOPS108410253,33567755,1,,0,1,37:54.0
19498,36,SJIT,765KL1588PLYKNBLUE-8XL,101964867,KALNKRTI101964867,31644461,1,,0,1,07:14.0
19498,15774,SJIT,252KL1548YKPINK-L,92764824,KALNKRTA92764824,28878050,2,,0,1,19:32.0
19498,15774,SJIT,278KL1507PLYKPINK-5XL,92764962,KALNKRTA92764962,28878084,4,,0,1,06:26.0
19498,36,SJIT,IKR1556YKGREEN-M,109011119,IRASKRTI109011119,33741545,1,,0,1,52:01.0
19498,15774,SJIT,645KL1488YKWHITE-XXL,97225076,KALNDRSS97225076,30216891,1,,0,1,02:12.0
19498,36,SJIT,814KL1540PLYKNGREEN-6XL,107259219,KALNKRTA107259219,33239411,2,,0,1,02:39.0
19498,36,SJIT,IKR1048YKBLUE-XS,129029071,IRASTOPS129029071,33750538,2,,0,1,45:17.0
19498,36,SJIT,235KL165PLYKC251MUSTRAD-3XL,117290174,KALNKRTA117290174,36683245,15,,0,1,23:34.0
19498,36,SJIT,KL_165YK251MUSTRAD-6XL,120369311,KALNKRTA120369311,37646516,3,,0,1,02:39.0
19498,36,SJIT,278KL1507PLYKPINK-3XL,92764966,KALNKRTA92764966,28878084,5,,0,1,22:51.0
19498,36,SJIT,665KL1271PLYKPINK-4XL,97263733,KALNNTST97263733,30227866,2,,0,1,34:05.0
19498,36,SJIT,231KL167PLYK251BLACK-XXL,92191066,KALNKRTA92191066,28697798,9,,0,1,26:46.0
19498,36,SJIT,181KL9YK148BLACK-XL,92190726,KALNKRTA92190726,28697728,2,,0,1,33:54.0
19498,36,SJIT,196KL311PLYK148BBNDJ-4XL,92191140,KALNKRTA92191140,28697812,2,,0,1,59:00.0
19498,36,SJIT,187KL315YK251TEAL-XL,92190920,KALNKRTA92190920,28697770,1,,0,1,09:16.0
19498,15774,SJIT,IKR_4010DRSMULTI-M,129011031,IRASTOPS129011031,40324169,1,,0,1,30:38.0
19498,81,SJIT,125KL1252YKGREEN-XL,89286514,KALNKRTA89286514,27738670,1,,0,1,50:23.0
19498,15774,SJIT,208KL275YK146MULTI-L,92191132,KALNKRTA92191132,28697810,2,,0,1,42:31.0
19498,81,SJIT,KL_7097YKBLUE-L-XL,122720854,KALNSRBL122720854,38450605,8,,0,1,42:28.0
19498,15774,SJIT,257KL1540PLYKGREEN-3XL,92764872,KALNKRTA92764872,28878062,3,,0,1,32:02.0
19498,28,SJIT,862KL1556PLYKGREEN-4XL,108407859,KALNKRTI108407859,33567028,3,,0,1,43:03.0
19498,36,SJIT,IKR1293PLYKMAROON-4XL,108907909,IRASKRTA108907909,33711062,3,,0,1,21:35.0
19498,15774,SJIT,234KL165YK251MUSTRAD-M,92764692,KALNKRTA92764692,28878018,22,,0,1,35:22.0
19498,28,SJIT,235KL165PLYKC251MUSTRAD-XXL,117290172,KALNKRTA117290172,36683245,3,,0,1,04:46.0
19498,81,SJIT,224KL190YK214MEHROON-L,92190812,KALNKRTA92190812,28697746,3,,0,1,10:10.0
19498,15774,SJIT,98KL1293PLYKMAROON-5XL,91360092,KALNKRTA91360092,28421050,1,,0,1,05:48.0
19498,15774,SJIT,579KL1348YKMULTI-S,97165968,KALNTOPS97165968,30198095,2,,0,1,30:38.0
19498,36,SJIT,893KL289PLYK345YELLOW-3XL,108410063,KALNTOPS108410063,33567693,1,,0,1,27:02.0
19498,15774,SJIT,731KL1112PLYKNBLACK-6XL,101974807,KALNKRTA101974807,31647652,1,,0,1,48:21.0
19498,36,SJIT,125KL1252YKGREEN-XL,89286514,KALNKRTA89286514,27738670,1,,0,1,33:54.0
19498,81,SJIT,KL_1892YKMULTI-XXL,125129757,KALNKASS125129757,39204373,1,,0,1,47:54.0
19498,15774,SJIT,231KL167PLYK251BLACK-XXL,92191066,KALNKRTA92191066,28697798,8,,0,1,46:15.0
19498,81,SJIT,IKR1057PLYKBLUE-5XL,109011462,IRASTNIC109011462,33741626,3,,0,1,57:24.0
19498,81,SJIT,KL_5037PLYKPINK-5XL,118285616,KALNTRSR118285616,36967803,1,,0,1,07:32.0
19498,81,SJIT,257KL1540PLYKGREEN-3XL,92764872,KALNKRTA92764872,28878062,1,,0,1,49:58.0
