Name,Combo SKU Code,Combo Package Dimensions,Combo Product Weight,Combo Product Category,Combo Color,Combo Size,Combo Brand,Combo Selling Price,Combo Shipping Mode,Combo Image Url,HSN Code,GST Tax Name,Combo Sync Mode,Combo Qty Stock,Combo MRP,Calculated Last Purchase Price,Date Created,Child SKU Code 1,Child SKU Qty 1,Child SKU Price 1,Child SKU Code 2,Child SKU Qty 2,Child SKU Price 2,Child SKU Code 3,Child SKU Qty 3,Child SKU Price 3,Child SKU Code 4,Child SKU Qty 4,Child SKU Price 4,Child SKU Code 5,Child SKU Qty 5,Child SKU Price 5,Child SKU Code 6,Child SKU Qty 6,Child SKU Price 6,Child SKU Code 7,Child SKU Qty 7,Child SKU Price 7,Child SKU Code 8,Child SKU Qty 8,Child SKU Price 8,Child SKU Code 9,Child SKU Qty 9,Child SKU Price 9,Child SKU Code 10,Child SKU Qty 10,Child SKU Price 10
"Yash Gallery Cotton Kurti With Sharara And Gharara - Stitched Suit","1147YKCMB5017-M","22.0000x20.0000x1.5000","400","Kurta with Sharara","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","724.00","July 30, 2020 07:47:30 PM","1147YKBANDJ-M","1","578.00","5017YKSHARARA-M","1","440.00"
"Yash Gallery Cotton Kurti With Sharara And Gharara - Stitched Suit","1147YKCMB5017-L","22.0000x20.0000x1.5000","400","Kurta with Sharara","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","724.00","July 30, 2020 07:47:31 PM","1147YKBANDJ-L","1","578.00","5017YKSHARARA-L","1","440.00"
"Yash Gallery Cotton Kurti With Sharara And Gharara - Stitched Suit","1147YKCMB5017-XL","22.0000x20.0000x1.5000","400","Kurta with Sharara","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","724.00","July 30, 2020 07:47:31 PM","1147YKBANDJ-XL","1","578.00","5017YKSHARARA-XL","1","440.00"
"Yash Gallery Cotton Kurti With Sharara And Gharara - Stitched Suit","1147YKCMB5017-XXL","22.0000x20.0000x1.5000","400","Kurta with Sharara","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","790.00","July 30, 2020 07:47:31 PM","1147YKBANDJ-XXL","1","578.00","5017YKSHARARA-XXL","1","440.00"
"Yash Gallery Cotton Kurti With Sharara And Gharara - Stitched Suit","1147YKCMB5017-3XL","22.0000x20.0000x1.5000","400","Kurta with Sharara","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","790.00","July 30, 2020 07:47:31 PM","1147YKBANDJ-3XL","1","578.00","5017YKSHARARA-3XL","1","440.00"
"Yash Gallery Cotton Kurti With Sharara And Gharara - Stitched Suit","1147YKCMB5017-4XL","22.0000x20.0000x1.5000","400","Kurta with Sharara","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","790.00","July 30, 2020 07:47:31 PM","1147YKBANDJ-4XL","1","578.00","5017YKSHARARA-4XL","1","440.00"
"Yash Gallery Cotton Kurti With Sharara And Gharara - Stitched Suit","1147YKCMB5017-5XL","22.0000x20.0000x1.5000","400","Kurta with Sharara","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","790.00","July 30, 2020 07:47:31 PM","1147YKBANDJ-5XL","1","578.00","5017YKSHARARA-5XL","1","440.00"
"TOP PAINT COMBO","1143YKCMB5012-4XL","22.0000x20.0000x1.5000","400","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","680.00","September 29, 2020 06:36:00 PM","1143YKGREEN-4XL","1","588.00","5012YKPINK-4XL","1","297.00"
"TOP PAINT COMBO","1143YKCMB5012-5XL","22.0000x20.0000x1.5000","400","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","680.00","September 29, 2020 06:36:00 PM","1143YKGREEN-5XL","1","588.00","5012YKPINK-5XL","1","297.00"
"TOP PAINT COMBO","1143YKCMB5012-3XL","22.0000x20.0000x1.5000","400","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","680.00","September 29, 2020 06:37:28 PM","1143YKGREEN-3XL","1","1.00","5012YKPINK-3XL","1","1.00"
