"Customer Shipment Date","Merchant SKU","FNSKU","ASIN","FC","Quantity","Amazon Order Id","Currency","Product Amount","Shipping Amount","Gift Amount","Shipment To City","Shipment To State","Shipment To Postal Code"
"2026-08-05T19:43:53+05:30","167YKO251BLACK-M","X00112Y05F","B07BP8SHQP","HYD8","1","405-3239982-2040339","INR","608.58","18.10","0.00","HYDERABAD","TELANGANA","500040"
"2026-08-05T19:43:02+05:30","1943YKGREEN-3XL","X002FQ39IP","B0FXXDKQ2L","BOM7","1","402-1868875-5009109","INR","475.24","0.00","0.00","MUMBAI","MAHARASHTRA","400033"
"2026-08-05T19:41:58+05:30","1556YKGREEN-4XL","X001VG3VNX","B0CJ2JLQHR","MAA4","1","406-9228954-8054766","INR","475.24","0.00","0.00","CHENNAI","TAMIL NADU","600042"
"2026-08-05T19:38:54+05:30","1337PLYKRED-4XL","X001GVBZHH","B09KRZV1GN","BLR8","1","408-5356121-1026725","INR","789.52","0.00","0.00","Ranchi","JHARKHAND","834001"
"2026-08-05T19:37:54+05:30","7099YKBROWN-M","X002GOMCMF","B0G4R9BYPQ","DED4","1","171-8234761-7773121","INR","418.10","0.00","0.00","NEW DELHI","DELHI","110029"
"2026-08-05T19:37:54+05:30","7099YKBROWN-S","X002GOM8CT","B0G4R92ZRK","DED4","1","171-8234761-7773121","INR","418.10","0.00","0.00","NEW DELHI","DELHI","110029"
"2026-08-05T19:35:50+05:30","1407PLYKMULTI-4XL","X001NOM0KX","B0BJ2ZP98W","HYD8","1","408-3606901-0926711","INR","799.05","0.00","0.00","SRIKAKULAM","ANDHRA PRADESH","532403"
"2026-08-05T19:34:50+05:30","1187PLYKPINK-4XL","X001GP8S9B","B09DT6BJ5Z","BLR7","1","408-9110783-6792325","INR","722.86","0.00","0.00","BENGALURU","KARNATAKA","560034"
"2026-08-05T19:34:48+05:30","1946YKGREEN-M","X002GACYN1","B0G2JHWBX7","BOM5","1","405-4681625-4293919","INR","856.20","38.10","0.00","NAVI MUMBAI","MAHARASHTRA","400706"
"2026-08-05T19:33:52+05:30","AK-228BLACK-3XL","X002F3KVX9","B0FTMJGPJ1","DED4","1","402-4619241-9255562","INR","475.24","0.00","0.00","MUMBAI","MAHARASHTRA","400033"
"2026-08-05T19:33:51+05:30","1797YKBROWN-M","X002805XCX","B0DTHGVT4Q","PNQ3","1","406-6827287-8226766","INR","475.24","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","412101"
"2026-08-05T19:32:53+05:30","1306YKORANGE-8XL","X002F6O0ND","B0FV3G79ZH","HYD8","1","403-8881042-0041133","INR","722.86","0.00","0.00","HYDERABAD","TELANGANA","500020"
"2026-08-05T19:32:51+05:30","6012SKDMAROON-L","X0029NDQ9L","B0F2G3X8GN","LKO1","1","402-5582280-8328335","INR","1065.72","0.00","0.00","KANPUR","UTTAR PRADESH","208020"
"2026-08-05T19:32:47+05:30","1048YKBLUE-4XL","X002DYV611","B0FNN6Q2CM","DED4","1","404-4462673-5869917","INR","0.00","0.00","0.00","KALADHUNGI","UTTARAKHAND","263139"
"2026-08-05T19:31:01+05:30","1556YKGREEN-L","X001URKJAV","B0CGV9FLX3","HYD8","1","405-0098233-2898749","INR","446.66","6.03","0.00","HYDERABAD","TELANGANA","500049"
"2026-08-05T19:30:52+05:30","7099YKBROWN-XL","X002GON60H","B0G4R6R88H","BLR7","1","407-5605270-7608361","INR","418.10","0.00","0.00","BENGALURU","KARNATAKA","560085"
"2026-08-05T19:27:46+05:30","5010YKWHITE-L","X0014LH5BJ","B0832KVFFK","MAA4","1","408-2323692-6050748","INR","475.24","18.10","0.00","Chennai","TAMIL NADU","600129"
"2026-08-05T19:25:52+05:30","5041YKBOTTELGREEN-4XL","X002A68JKD","B0F4RFMVBJ","BLR7","1","406-2752752-4006769","INR","513.33","38.10","0.00","DEORIA","UTTAR PRADESH","274806"
"2026-08-05T19:25:49+05:30","1306YKORANGE-L","X001GC4IV1","B09GPGH5CH","HYD8","1","403-9468091-0940357","INR","618.10","38.10","0.00","ELURU","ANDHRA PRADESH","534001"
"2026-08-05T19:23:01+05:30","4035DRSMULTI-L","X002GA044H","B0G2JGWZ5N","DEL5","1","171-3978788-0532344","INR","541.90","0.00","0.00","GHAZIABAD","UTTAR PRADESH","201017"
"2026-08-05T19:21:47+05:30","1096YKBLUE-3XL","X001JWNXFP","B09X79KHCW","MAA4","1","408-2790243-5809161","INR","760.96","0.00","0.00","CHENNAI","TAMIL NADU","600099"
"2026-08-05T19:20:48+05:30","190YK214MEHROON-L","X000VC31Q5","B07F1NLYP3","CJB1","1","403-4896410-9801962","INR","627.62","0.00","0.00","THIRUVANANTHAPURAM","KERALA","695023"
"2026-08-05T19:19:54+05:30","4028DRSPINK-L","X002LQVOY5","B0H33JPX95","BLR7","1","407-2387854-8150738","INR","513.34","38.10","0.00","BENGALURU","KARNATAKA","560048"
"2026-08-05T19:19:53+05:30","7099YKBROWN-L","X002GON7GF","B0G4RB5NG2","BLR8","1","404-4764918-7161929","INR","418.10","0.00","0.00","BENGALURU","KARNATAKA","560083"
"2026-08-05T19:19:52+05:30","1491YKMAROON-XL","X001VVMTVX","B0CKT4B5PT","BLR7","1","408-9151909-5215533","INR","675.24","0.00","0.00","CHENNAI","TAMIL NADU","600122"
"2026-08-05T19:16:44+05:30","AK-228BLACK-5XL","X002F2OTCJ","B0FTMD3QZR","AMD2","1","406-4863660-3142704","INR","475.24","38.10","0.00","Perundurai","TamilNadu","638116"
"2026-08-05T19:16:43+05:30","1592PLYKBLUE-3XL","X001VZSN41","B0CL487FNQ","FBOF","1","408-0110045-6904303","INR","722.86","9.04","0.00","MUMBAI","MAHARASHTRA","400078"
"2026-08-05T19:16:43+05:30","1162YKMAROON-3XL","X00232G0P5","B08J3TVPRS","MAA4","1","404-9819541-8444305","INR","0.00","0.00","0.00","Chennai","TAMIL NADU","600091"
"2026-08-05T19:15:47+05:30","1085YKPINK-4XL","X001HVQZ6H","B09P5JYH93","DEL5","1","406-6105513-5657924","INR","684.76","0.00","0.00","Pune","MAHARASHTRA","412101"
"2026-08-05T19:13:51+05:30","4004DRSBLACK-S","X002F2LC51","B0FTFWQ8HS","DEL4","1","403-1678738-8699567","INR","399.04","18.10","0.00","Gurugram","HARYANA","122018"
"2026-08-05T19:12:49+05:30","1517YKBLACK-XL","X002D5RV0P","B0FK2P22LP","HYD8","1","408-2070716-2551550","INR","532.38","0.00","0.00","CHIPURUPALLE","ANDHRA PRADESH","535128"
"2026-08-05T19:12:48+05:30","1336YKBLACK-XL","X001FVHBI5","B09GPB6555","DEL5","1","406-1947676-9392335","INR","475.24","0.00","0.00","HSIIDC INDUSTRIAL ESTATE PANIPAT","HARYANA","132140"
"2026-08-05T19:12:47+05:30","7087YKMUSTARD-M","X002GER60N","B0G3594S9X","LKO1","1","171-2033071-8606716","INR","513.33","38.10","0.00","HOWRAH","WEST BENGAL","711102"
"2026-08-05T19:12:47+05:30","190PLYK214MEHROON-5XL","X001BEWCA3","B08SQSHJG4","HYD8","1","403-9421658-6440358","INR","675.24","38.10","0.00","HYDERABAD","TELANGANA","500038"
"2026-08-05T19:12:46+05:30","1602YKLAVENDER-M","X001VZSN6T","B0CL49VM92","BOM5","1","171-1980204-2681952","INR","475.24","0.00","0.00","KARAD","MAHARASHTRA","415539"
"2026-08-05T19:11:50+05:30","1362YKBLACK-L","X001GP8OAT","B09GVJRYJF","CJB1","1","403-1222407-7575559","INR","627.62","0.00","0.00","BENGALURU","KARNATAKA","560016"
"2026-08-05T19:09:48+05:30","1942YKMULTI-XL","X002F45VZ1","B0FTSM9M5B","DEL4","1","403-4507502-5556361","INR","446.67","0.00","0.00","RISHIKESH","UTTARAKHAND","249204"
"2026-08-05T19:08:50+05:30","AK-228BLACK-XXL","X002F3JSOR","B0FTMF59GR","BLR8","1","408-1864448-0112315","INR","475.24","0.00","0.00","Aluva","KERALA","683105"
"2026-08-05T19:05:49+05:30","1472PLYKGREEN-XXL","X001WJU09R","B0CN13ZZ95","LKO1","1","403-0567215-6392314","INR","903.81","38.10","0.00","CHANPATIA","BIHAR","845449"
"2026-08-05T19:04:47+05:30","1180YKYELLOW-L","X0018MTD5P","B08DHL1FV8","CJB1","1","408-4021703-9057962","INR","446.66","38.10","0.00","KAMBAINALLUR","TAMIL NADU","635202"
"2026-08-05T19:03:44+05:30","1589YKORANGE-4XL","X002ANGB97","B0F6YP4DVM","LKO1","1","404-7663234-0349931","INR","475.24","0.00","0.00","NEW DELHI","DELHI","110017"
"2026-08-05T19:02:47+05:30","4007DRSBLACK-M","X002CAMDXL","B0FFGTG2KP","BLR8","1","404-5069299-9101918","INR","0.00","0.00","0.00","MANTHA","MAHARASHTRA","431504"
"2026-08-05T19:00:53+05:30","6007SKDBLUE-XL","X002IFQOWL","B0GMH6PKNP","DEL5","1","407-9627234-4193107","INR","1189.52","0.00","0.00","Ernakulam","KERALA","682017"
"2026-08-05T19:00:51+05:30","1472YKGREEN-M","X001WJULXH","B0CN14GYTM","DED4","1","407-5838599-4775510","INR","903.81","0.00","0.00","Mumbai","MAHARASHTRA","400076"
"2026-08-05T18:59:54+05:30","1096YKBLUE-S","X0014ICJH7","B082X8MQS7","DEL5","1","408-7433228-4237125","INR","722.86","38.10","0.00","VARANASI","UTTAR PRADESH","221107"
"2026-08-05T18:58:50+05:30","1051YKMAROON-S","X0013IU7G3","B07YZ7WQ76","BLR7","1","408-3978644-1275536","INR","741.90","38.10","0.00","HYDERABAD","TELANGANA","501505"
"2026-08-05T18:54:57+05:30","188YK83NAVY-XL","X000VC2WDD","B07F2CHXHR","LKO1","1","171-1677464-9522752","INR","494.29","38.10","0.00","NEW DELHI","DELHI","110095"
"2026-08-05T18:50:47+05:30","AK-228BLACK-3XL","X002F3KVX9","B0FTMJGPJ1","BLR7","1","403-2467979-2778719","INR","475.24","0.00","0.00","Pune","MAHARASHTRA","411006"
"2026-08-05T18:34:00+05:30","1046YKBLUE-XXL","X001GP8S7X","B091TY7541","HYD8","1","406-0611784-1917166","INR","570.48","0.00","0.00","BENGALURU","KARNATAKA","560036"
"2026-08-05T18:30:41+05:30","1913YKBEIGE-3XL","X002DXIJK3","B0FNK9FQN9","MAA4","1","404-7539806-1333918","INR","703.81","0.00","0.00","HYDERABAD","TELANGANA","500044"
"2026-08-05T18:29:58+05:30","1317PLYKBLUE-5XL","X001GP8OIV","B09DT47NLM","HYD8","1","407-6897432-9756364","INR","541.90","18.10","0.00","HYDERABAD","TELANGANA","500008"
"2026-08-05T18:29:55+05:30","1317PLYKBLUE-5XL","X001GP8OIV","B09DT47NLM","HYD8","1","407-0915805-0521131","INR","541.90","18.10","0.00","HYDERABAD","TELANGANA","500008"
"2026-08-05T18:29:49+05:30","1529KDWINE-9-10","X002H4MIZZ","B0G9GB3N9K","BLR8","1","405-0579756-1680341","INR","532.38","0.00","0.00","NEW DELHI","DELHI","110049"
"2026-08-05T18:28:54+05:30","1552PLYKRED-8XL","X002C3E6O7","B0FDGVT8PW","CJB1","1","407-1596455-7897935","INR","808.57","0.00","0.00","KANPUR","UTTAR PRADESH","208003"
"2026-08-05T18:26:59+05:30","5040YKBEIGE-L","X002B5GCCZ","B0F91SS9LZ","CCX1","1","403-2463605-8513904","INR","494.28","38.10","0.00","KOLKATA","WEST BENGAL","700040"
"2026-08-05T18:26:59+05:30","1127YKMAROON-4XL","X0020ZP2KJ","B0D3TF419V","CJB1","1","402-2201671-6500360","INR","837.14","38.10","0.00","ETTIMADAI","TAMIL NADU","641112"
"2026-08-05T18:26:59+05:30","1941YKMUSTARD-4XL","X002F595E3","B0FTX1RMQM","CJB1","1","402-2201671-6500360","INR","837.14","38.10","0.00","ETTIMADAI","TAMIL NADU","641112"
"2026-08-05T18:26:52+05:30","1902YKGREEN-L","X002D9CDMR","B0FKH9NPYN","DED4","1","403-4492410-2840314","INR","627.62","0.00","0.00","NEW DELHI","DELHI","110064"
"2026-08-05T18:26:52+05:30","5011YKOWHITE-4XL","X001BZCUMH","B08MSYR5PS","MAA4","1","406-1072501-1565121","INR","513.34","18.10","0.00","Chennai","TAMIL NADU","600073"
"2026-08-05T18:25:44+05:30","5041YKBOTTELGREEN-L","X002A61MTX","B0F4RDVNZJ","CCX1","1","402-1818334-1775552","INR","475.24","38.10","0.00","Ranchi","JHARKHAND","834001"
"2026-08-05T18:23:49+05:30","1937YKPURPLE-4XL","X002F2H1LF","B0FTFV42KN","HYD8","1","405-3279153-7705903","INR","884.76","0.00","0.00","Vijayawada","ANDHRA PRADESH","520007"
"2026-08-05T18:22:49+05:30","5041YKBOTTELGREEN-XXL","X002A692P9","B0F4RCLSQ6","HYD3","1","405-6183146-1025922","INR","513.34","0.00","0.00","HYDERABAD","TELANGANA","500014"
"2026-08-05T18:22:46+05:30","225YK148OWHTE-4XL","X00132C2JT","B07XZ4F1M3","DED4","1","403-0810037-5487510","INR","808.58","18.10","0.00","GURUGRAM","HARYANA","122001"
"2026-08-05T18:21:48+05:30","1303YKBLACK-XL","X001F1P42F","B097R7ZMK1","CCX2","1","408-6957009-6198750","INR","541.90","0.00","0.00","BARASAT","WEST BENGAL","700126"
"2026-08-05T18:20:53+05:30","1529KDWINE-11-12","X002H4GY7D","B0G9JXS6C4","CJB1","1","408-5658936-3873121","INR","560.95","38.10","0.00","Thrissur","KERALA","680612"
"2026-08-05T18:19:47+05:30","AK-228BLACK-5XL","X002F2OTCJ","B0FTMD3QZR","CCX1","1","171-5642938-5008362","INR","475.24","0.00","0.00","PANIHATI","WEST BENGAL","700115"
"2026-08-05T18:18:55+05:30","1379YKGREEN-M","X001JFM4OX","B09QXFBGTX","HYD8","1","403-7082678-6746703","INR","799.04","0.00","0.00","HYDERABAD","TELANGANA","500046"
"2026-08-05T18:18:49+05:30","1585YKPINK-3XL","X002AIS7SF","B0F6JWT779","HYD8","1","408-8410189-9273160","INR","1113.34","0.00","0.00","HYDERABAD","TELANGANA","500088"
"2026-08-05T18:17:49+05:30","1293YKMAROON-7XL","X0022FS38P","B0D7PXV3RV","HYD8","1","408-5703872-4331556","INR","884.76","38.10","0.00","SHAHABAD","KARNATAKA","585228"
"2026-08-05T18:16:55+05:30","1043YKMAROON-XL","X0013I5S1R","B07Z5WYPQ8","DED4","1","405-1703268-3154761","INR","427.62","0.00","0.00","NEW DELHI","DELHI","110075"
"2026-08-05T18:15:51+05:30","275YK146MULTI-L","X0010E3PCN","B07Q3KFQC3","CCX2","1","171-4976431-7505123","INR","694.28","38.10","0.00","KOLKATA","WEST BENGAL","700026"
"2026-08-05T18:12:47+05:30","1470YKBLUE-XL","X001VVIBLZ","B0CKT52LRH","PNQ3","1","406-9679100-5730760","INR","408.58","18.10","0.00","PUNE","MAHARASHTRA","411052"
"2026-08-05T18:11:00+05:30","5007YKBLACK-XL","X0014LH5BT","B0832CTNHN","HYD8","1","402-9137175-8494727","INR","475.24","4.53","0.00","Hyderabad","Telangana","502032"
"2026-08-05T18:10:53+05:30","1473YKWHITE-M","X001Q33DCZ","B0BVRJ9B1D","HYD8","1","171-4601888-6529166","INR","389.52","38.10","0.00","AMRAVATI","MAHARASHTRA","444606"
"2026-08-05T18:10:42+05:30","7098YKPINK-3XL","X002H0VX0F","B0G7HVHFM9","DEL5","1","404-8409761-7243514","INR","0.00","0.00","0.00","RUDRAPUR","UTTARAKHAND","263153"
"2026-08-05T18:10:02+05:30","1375YKMUSTARD-XL","X001L85ADF","B0B4W161S9","HYD8","1","405-1293265-3579507","INR","580.00","0.00","0.00","HYDERABAD","TELANGANA","500090"
"2026-08-05T18:09:53+05:30","1069YKBLUE-L","X0014KG331","B0833VQJNP","BLR7","1","171-6634888-7233937","INR","418.10","0.00","0.00","VISAKHAPATNAM","ANDHRA PRADESH","530014"
"2026-08-05T18:09:50+05:30","1256YKPEACH-3XL","X001JWLS4X","B09XB7FH58","HYD8","1","408-0287263-0785138","INR","570.48","0.00","0.00","HYDERABAD","TELANGANA","500043"
"2026-08-05T18:07:52+05:30","7100YKTEAL-M","X002H27M0X","B0G8F4DTCF","BLR8","1","404-5913931-5589933","INR","418.10","0.00","0.00","MUMBAI","MAHARASHTRA","400080"
"2026-08-05T18:07:49+05:30","1306YKORANGE-5XL","X001HW3TDX","B09P5K65HF","MAA4","1","407-0589202-0007525","INR","646.67","0.00","0.00","Bengaluru","KARNATAKA","560043"
"2026-08-05T18:06:03+05:30","1968YKBLACK-3XL","X002MFNEXJ","B0H64S86SR","DEL4","1","407-5392230-2315548","INR","522.86","38.10","0.00","VADODARA","GUJARAT","391740"
"2026-08-05T18:04:50+05:30","1777YKOFFWHITE-XXL","X0025FLTZ1","B0DJR9LV9J","DEL5","1","408-5029753-4305129","INR","541.90","0.00","0.00","New Delhi","DELHI","110062"
"2026-08-05T18:04:46+05:30","190YK214MEHROON-XL","X000VC2YJ5","B07F1RHZHN","DED4","1","402-2247067-3429151","INR","627.62","0.00","0.00","PUNE","MAHARASHTRA","411041"
"2026-08-05T18:03:49+05:30","1336YKBLACK-XS","X0026J3PIF","B0DNWHT3YS","BLR7","1","402-1070661-1604323","INR","475.24","0.00","0.00","Ahmedabad","GUJARAT","382424"
"2026-08-05T18:01:51+05:30","1936YKOFFWHITE-6XL","X002F2T9QP","B0FTFX7T7S","BLR8","1","405-2316046-8093168","INR","865.71","38.10","0.00","Ernakulam","KERALA","682021"
"2026-08-05T18:00:06+05:30","7006YKBLSBLUE-XL","X001WCPT3L","B0CM9KD4DF","HYD8","1","405-7823339-1383540","INR","503.81","38.10","0.00","VIJAYAWADA","ANDHRA PRADESH","520008"
"2026-08-05T17:59:53+05:30","5036YKGREY-L","X002I9AFW7","B0GL2FQR1T","HYD8","1","402-9956908-4532306","INR","570.48","18.10","0.00","HYDERABAD","TELANGANA","500019"
"2026-08-05T17:58:50+05:30","1417PLYKBLACK-3XL","X001NOLX47","B0BJ2ZKJL1","BOM7","1","407-2133721-5056318","INR","570.48","9.04","0.00","Mumbai","MAHARASHTRA","400072"
"2026-08-05T17:57:53+05:30","1605YKBLUE-S","X001Z23BZ1","B0CWY1NXPR","BLR8","1","171-0523862-2985107","INR","684.76","0.00","0.00","TRIPUNITHURA ERNAKULAM DISTRICT","KERALA","682307"
"2026-08-05T17:57:52+05:30","1453YKBLACK-M","X001SV846Z","B0C89PBFHS","HYD8","1","408-9982009-0555519","INR","446.67","0.00","0.00","CHENNAI","TAMIL NADU","600091"
"2026-08-05T17:57:52+05:30","108PLYK148PINKRAY-5XL","X00149KR57","B08292CX5B","CCX2","1","406-0415050-3383526","INR","760.95","38.10","0.00","CUTTACK","ODISHA","754006"
"2026-08-05T17:55:56+05:30","1294YKGREEN-3XL","X001D7YEWR","B09268JL5H","BOM7","1","171-9806359-9503501","INR","541.90","6.04","0.00","THANE","MAHARASHTRA","400615"
"2026-08-05T17:55:51+05:30","5006YKBLUE-XL","X0014LEEIB","B0832DXHZ4","DED4","1","404-0388185-6298740","INR","475.24","18.10","0.00","NEW DELHI","DELHI","110021"
"2026-08-05T17:55:44+05:30","1361YKNBLUE-L","X001P7LQ5N","B09GVJBTB5","BOM7","1","404-4194303-0336364","INR","541.90","0.00","0.00","VASAI VIRAR","MAHARASHTRA","401202"
"2026-08-05T17:54:53+05:30","1941YKMUSTARD-L","X002F5587V","B0FTX3LH73","BLR7","1","406-2173515-7201138","INR","808.57","0.00","0.00","RAJKOT","GUJARAT","360005"
"2026-08-05T17:52:49+05:30","1052PLYKGREEN-3XL","X001AYMD7B","B08T76QBWP","DED4","1","402-2511737-1905142","INR","618.10","0.00","0.00","PATNA","BIHAR","801105"
"2026-08-05T17:49:49+05:30","1048YKBLUE-6XL","X002DYSKE7","B0FNN5DG2B","BOM7","1","403-8934513-0555502","INR","618.10","0.00","0.00","Mumbai","MAHARASHTRA","400060"
"2026-08-05T17:47:52+05:30","1605YKBLUE-3XL","X001Z1VMMB","B0CWXZC83Y","BOM5","1","408-6500918-8325907","INR","722.86","0.00","0.00","HYDERABAD","TELANGANA","500089"
"2026-08-05T17:47:52+05:30","1376YKMULTI-XL","X001J1NTP5","B09QXGH3CR","LKO1","1","406-2853879-2395522","INR","580.00","0.00","0.00","GUNTUR","ANDHRA PRADESH","522002"
"2026-08-05T17:46:50+05:30","1766YKMULTI-S","X0027BDWZD","B0DRD2QV51","HYD3","1","403-1638805-8019552","INR","608.57","0.00","0.00","Gurugram","HARYANA","122018"
"2026-08-05T17:45:05+05:30","1293YKMAROON-L","X001CZZ9CJ","B092R2R3R3","CCX1","1","171-5860303-6794736","INR","780.00","38.10","0.00","RAMPURHAT","WEST BENGAL","731224"
"2026-08-05T17:44:50+05:30","1943YKGREEN-XL","X002FQI0F7","B0FXXFYG2L","BOM7","1","408-2606024-6049118","INR","446.66","9.04","0.00","THANE","MAHARASHTRA","400610"
"2026-08-05T17:39:47+05:30","7014YKBLSMAROON-5XL","X001WDMKRD","B0CM9JTN7Q","CCX2","1","171-3897574-6269964","INR","513.33","0.00","0.00","BONGAIGAON","ASSAM","783385"
"2026-08-05T17:37:51+05:30","1512YKBLACK-L","X00243RMS7","B0DFCQKFZX","HYD8","1","406-3391679-1585154","INR","389.52","38.10","0.00","PUNE","MAHARASHTRA","411045"
"2026-08-05T17:36:55+05:30","1287PLYKBROWN-4XL","X001PSZHE3","B0BTHYMSHW","BLR7","1","171-1075046-5365160","INR","770.48","0.00","0.00","CHENNAI","TAMIL NADU","600100"
"2026-08-05T17:36:55+05:30","1338PLYKBLACK-4XL","X001G7FEJ1","B09HKF62YP","BLR7","1","171-1075046-5365160","INR","799.05","0.00","0.00","CHENNAI","TAMIL NADU","600100"
"2026-08-05T17:35:58+05:30","1007YKBLACK-XS","X0015HG1JT","B084SWB8F6","HYD8","1","407-2421240-5434729","INR","827.62","38.10","0.00","CHENNAI","TAMIL NADU","600016"
"2026-08-05T17:31:45+05:30","7098YKPINK-XL","X002H0T1M7","B0G7HVGDYL","LKO1","1","406-4218189-6636364","INR","418.10","0.00","0.00","LUCKNOW","UTTAR PRADESH","226010"
"2026-08-05T17:30:53+05:30","1592PLYKBLUE-3XL","X001VZSN41","B0CL487FNQ","BOM7","1","408-8430420-2672332","INR","722.86","9.04","0.00","MUMBAI","MAHARASHTRA","400071"
"2026-08-05T17:28:52+05:30","1220YKWHITE-L","X001A5Q09R","B08PF92HZC","BOM5","1","407-4514314-2623515","INR","1208.58","3.01","0.00","Mumbai","MAHARASHTRA","400076"
"2026-08-05T17:26:00+05:30","7097YKBLUE-4XL","X002GOODMH","B0G4R6PW1X","LDX1","1","402-4265597-2125965","INR","418.10","38.10","0.00","KURALI","PUNJAB","140110"
"2026-08-05T17:25:57+05:30","1472PLYKGREEN-XXL","X001WJU09R","B0CN13ZZ95","DEL5","1","407-4623910-4045918","INR","903.81","38.10","0.00","DEHRADUN","UTTARAKHAND","248001"
"2026-08-05T17:25:54+05:30","275YK146MULTI-L","X0010E3PCN","B07Q3KFQC3","HYD8","1","406-4158687-8631532","INR","694.29","0.00","0.00","CHENNAI","TAMIL NADU","600100"
"2026-08-05T17:25:53+05:30","5011YKOWHITE-L","X0014PEQY9","B0832KD21X","PNQ3","1","407-5144818-1153126","INR","475.24","6.03","0.00","PUNE","MAHARASHTRA","411014"
"2026-08-05T17:24:46+05:30","1937YKPURPLE-5XL","X002F1XG0B","B0FTFFTGGD","CCX1","1","407-0866959-2484359","INR","884.76","0.00","0.00","KOLKATA","WEST BENGAL","700032"
"2026-08-05T17:22:49+05:30","1491PLYKMAROON-7XL","X002CQS30R","B0FH77CTJH","MAA4","1","402-3767543-8007531","INR","789.52","0.00","0.00","BENGALURU","KARNATAKA","560067"
"2026-08-05T17:20:54+05:30","1127YKMAROON-3XL","X0020ZKJ39","B0D3TC543T","DEL5","1","404-0051384-4470714","INR","837.14","0.00","0.00","KOLKATA","WEST BENGAL","700027"
"2026-08-05T17:20:53+05:30","5034YKOFFWHITE-6XL","X002829QSX","B0DTP7RHQH","CCX1","1","405-1254765-4463558","INR","618.10","0.00","0.00","NEW TOWN","WEST BENGAL","700059"
"2026-08-05T17:15:56+05:30","1937YKPURPLE-4XL","X002F2H1LF","B0FTFV42KN","LDX1","1","404-8286859-9517950","INR","884.76","38.10","0.00","MOHALI","PUNJAB","140301"
"2026-08-05T17:13:53+05:30","1222YKBLUE-XXL","X0019YJ9VZ","B08MTC4VM7","BOM5","1","404-6138605-8916364","INR","818.10","4.53","0.00","MUMBAI","MAHARASHTRA","400104"
"2026-08-05T17:13:53+05:30","185YK302BLUE-XXL","X000V9JLV7","B07D4D3V99","BOM5","1","404-6138605-8916364","INR","675.24","4.53","0.00","MUMBAI","MAHARASHTRA","400104"
"2026-08-05T17:13:50+05:30","5034YKOFFWHITE-3XL","X001X2QN53","B0CPHZL7JJ","DEL4","1","408-8372124-9611547","INR","541.90","0.00","0.00","GURUGRAM","HARYANA","122505"
"2026-08-05T17:13:45+05:30","4021DRSGREEN-XL","X002ELAP6Z","B0FR9GV84Y","DEL5","1","403-6450803-2047511","INR","494.29","0.00","0.00","GHAZIABAD","UTTAR PRADESH","201009"
"2026-08-05T17:12:57+05:30","1332PLYKKHAKI-7XL","X002AFJKVV","B0F635CJDV","BLR7","1","406-2415304-9521125","INR","903.81","38.10","0.00","KALYAN","MAHARASHTRA","421301"
"2026-08-05T17:12:52+05:30","324PLYK393RANI-6XL","X0029U3MYX","B0F38NBHLH","BLR7","1","406-3061338-9288356","INR","799.05","38.10","0.00","KALYAN","MAHARASHTRA","421301"
"2026-08-05T17:12:50+05:30","1085YKPINK-4XL","X001HVQZ6H","B09P5JYH93","DEL5","1","405-8510971-1557146","INR","684.76","0.00","0.00","BENGALURU","KARNATAKA","560043"
"2026-08-05T17:10:48+05:30","1753YKGREEN-5XL","X0025PRAS1","B0DKFR361Y","HYD8","1","403-1403665-7919548","INR","1153.34","0.00","0.00","Hyderabad","TELANGANA","500085"
"2026-08-05T17:09:52+05:30","1162YKMAROON-XL","X0017LPBJT","B08DHX5NXL","HYD8","1","403-5493240-8312363","INR","446.66","38.10","0.00","Secunderabad","TELANGANA","500055"
"2026-08-05T17:09:51+05:30","5008YKGREEN-XL","X0014LH5AP","B0832P4X3Z","HYD8","1","402-6113221-0735514","INR","475.24","0.00","0.00","HYDERABAD","TELANGANA","500016"
"2026-08-05T17:09:50+05:30","1251PLYKMAROON-4XL","X001CTNN0P","B092HXDRCB","BLR7","1","404-6538712-0524363","INR","694.29","0.00","0.00","CHENNAI","TAMIL NADU","600044"
"2026-08-05T17:09:48+05:30","AK-228BLACK-3XL","X002F3KVX9","B0FTMJGPJ1","BOM5","1","171-0153977-1481957","INR","475.24","0.00","0.00","RAIPUR","CHHATTISGARH","492001"
"2026-08-05T17:06:58+05:30","1189YKMAROON-5XL","X001AO0SNH","B08RS5LKHG","BLR7","1","408-1944061-8524349","INR","799.04","38.10","0.00","Bangalore","Karnataka","560072"
"2026-08-05T17:06:54+05:30","5041YKBOTTELGREEN-XXL","X002A692P9","B0F4RCLSQ6","LKO1","1","406-6183525-9021132","INR","513.34","38.10","0.00","BANSGAON","UTTAR PRADESH","273403"
"2026-08-05T17:06:49+05:30","AK-238MULTI-XXL","X002GZZ8LB","B0G7176C5V","BLR7","1","171-9079113-5833104","INR","494.29","38.10","0.00","Thiruvananthapuram","Kerala","695011"
"2026-08-05T17:05:53+05:30","1594YKYELLOW-S","X00252QGK7","B0DHW2DCP3","BLR8","1","403-8398807-0619551","INR","799.05","0.00","0.00","HYDERABAD","TELANGANA","500035"
"2026-08-05T17:03:51+05:30","1348YKMULTI-XXL","X001G4VLQJ","B09GP9X3DD","BLR7","1","402-9121568-5680345","INR","475.24","38.10","0.00","NEW TOWN","WEST BENGAL","700136"
