"seller id","warehouse id","po_type","store order id","order release id","order line id","seller order id","order id fk","created on","style id","seller sku code","sku id","myntra sku code","size","vendor article number","brand","style name","article type","order status","packet id","seller packe id","courier code","order tracking number","seller warehouse id","cancellation reason id fk","cancellation reason","packed on","fmpu date","inscanned on","shipped on","delivered on","cancelled on","rto creation date","lost date","return creation date","final amount","total mrp","discount","coupon discount","shipping charge","gift charge","tax recovery","city","state","zipcode","seller price"
"36841","59646","PPMP","'133783116308444223601","100265448100","11320182928","89351444-d99d-40f9-95a9-1bf20cdc872a","5976119014","2026-08-05 23:29:51.000","37299182","AK-215BOTTELGREEN-3XL","119274998","YARYKRTA119274998","3XL","AK-215BOTTELGREEN","YASH GALLERY","YASH GALLERY Women Ethnic Motifs Printed Rayon Kurta","Kurtas","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"825.00","3299.00","2474.00","0.00","0.00","0.00","0.00","Bhopal","MP","462010","731"
"36841","59646","PPMP","'133779200350292032203","100264239194","11318973744","9772b269-003c-4410-b8ae-cd2ca0d8c86b","5975379992","2026-08-05 12:37:11.000","24285850","1536PLYKBLACK-5XL","77861854","YARYKRTA77861854","5XL","1536PLYKBLACK","YASH GALLERY","YASH GALLERY Plus Size Floral Embroidered Bell Sleeves Thread Work Angrakha A-Line Kurta","Kurtas","PK","1000102999725",,"EK_E2E","MYEP1130461115","59646",,,"2026-08-05 12:49:22.000","2026-08-05 17:00:32.000",,,,,,,,"724.00","4539.00","3815.00","0.00","0.00","0.00","0.00","Munger","BR","811201","665"
"36841","59646","PPMP","'133774979855229402403","100263641330","11318375624","8ae01c4f-9001-4253-8e20-acf45678f926","5975029905","2026-08-05 00:53:48.000","33095694","1202PLYKNBLUE-6XL","106740533","YARYNTST106740533","6XL","1202PLYKNBLUE","YASH GALLERY","YASH GALLERY Women Printed Night suit","Night suits","PK","1000102418142",,"flipkartlogistics","MYSC1328915094","59646",,,"2026-08-05 09:14:11.000","2026-08-05 18:03:00.000",,,,,,,,"984.00","2199.00","1215.00","0.00","0.00","0.00","0.00","Gurgaon","HR","122017","890"
"36841","59646","PPMP","'133782357804506666201","100265170360","11319905183","0521ff65-3def-4dd3-a37d-deb35dedb0be","5975956323","2026-08-05 21:23:26.000","40409018","1979YKBLACK-XL","129282847","YARYTOPS129282847","XL","1979YKBLACK","YASH GALLERY","YASH GALLERY Floral Embroidered Cotton Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"581.00","2599.00","2018.00","0.00","0.00","0.00","0.00","Bengaluru","KA","560062","522"
"36841","59646","PPMP","'133782698328570002403","100265290498","11320025323","1a282296-708b-4fd7-a0d6-2854aed91719","5976028571","2026-08-05 22:20:13.000","13001120","45233460","45233460","YARYKRTA45233460","3XL","224PLYK148BNDJ","YASH GALLERY","YASH GALLERY Women Plus Size Red & Beige Bandhani Print Anarkali Kurta","Kurtas","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"981.00","1999.00","1018.00","0.00","0.00","0.00","0.00","Bokaro","JH","827006","887"
"36841","59646","PPMP","'133780788479416454201","100264700643","11319435400","f11811fd-421f-4815-aa6b-f22b82ff4b7d","5975664042","2026-08-05 17:01:53.000","13001180","45233581","45233581","YARYKRTA45233581","4XL","165PLYK251MUSTRAD","YASH GALLERY","YASH GALLERY Women Plus Size Mustard Yellow Yoke Design Angrakha Anarkali Kurta","Kurtas","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"820.00","3749.00","2929.00","0.00","0.00","0.00","0.00","Khajuraho","MP","471606","726"
"36841","59646","PPMP","'133774693391347147803","100263560690","11318294983","4ceeec44-d893-48a2-9f93-99c2ffafb204","5974984970","2026-08-05 00:06:03.000","37299139","7077YKMEHROON-5XL","136188175","YARYSRBL136188175","5XL","7077YKMEHROON","YASH GALLERY","YASH GALLERYE Printed Cotton Round Neck & Short Sleeves Saree Blouse","Saree Blouse","SH","1000102417538",,"flipkartlogistics","MYSC1328914868","59646",,,"2026-08-05 09:14:02.000","2026-08-05 18:03:05.000","2026-08-06 01:49:51.000","2026-08-06 01:56:32.000",,,,,,"621.00","2699.00","2078.00","63.00","0.00","0.00","0.00","Kolkata","WB","700016","562"
"36841","59646","PPMP","'133780975189732941103","100264753035","11319487825","9349ffb4-160d-435b-a2ac-678c011e3d96","5975695879","2026-08-05 17:33:01.000","40409019","1979PLYKBLACK-3XL","129282849","YARYTOPS129282849","3XL","1979PLYKBLACK","YASH GALLERY","YASH GALLERY Floral Embroidered Cotton Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"615.00","2599.00","1984.00","0.00","0.00","0.00","0.00","Ahmedabad","GJ","380015","556"
"36841","81","SJIT","'133777670438465763303","100263848946","11318583241","8935e183-9709-420d-8edf-d3edb96ea754","5975148407","2026-08-05 08:22:12.000","36378576","1569PLYKNBLUE-8XL","116220034","YARYKRTA116220034","8XL","1569PLYKNBLUE","YASH GALLERY","YASH GALLERY Women Blue Viscose Rayon Anarkali Kurtas","Kurtas","SH","1000102788702","1935561584","flipkartlogistics","MYSP1447093028","81",,,"2026-08-05 11:11:31.000",,"2026-08-05 11:21:02.000","2026-08-05 11:27:06.000",,,,,,"649.00","4999.00","4350.00","0.00","0.00","0.00","0.00","Karaikal","PY","609602","590"
"36841","59646","PPMP","'133775936971003830803","100263740439","11318474734","10b6ff01-68e9-4b03-a8f8-a1237fec72f4","5975082232","2026-08-05 03:33:19.000","31179978","1287PLYKNBROWN-7XL","100490391","YARYKRTA100490391","7XL","1287PLYKNBROWN","YASH GALLERY","YASH GALLERY Abstract Printed Round Neck Three-Quarter Sleeves Regular Kurta","Kurtas","SH","1000102460486",,"flipkartlogistics","MYSP1446976236","59646",,,"2026-08-05 09:29:05.000","2026-08-05 18:03:03.000","2026-08-06 01:45:04.000","2026-08-06 01:51:40.000",,,,,,"978.00","2499.00","1521.00","0.00","0.00","0.00","0.00","Hyderabad","TG","502032","884"
"36841","59646","PPMP","'133779136213128592503","100264219591","11318954141","f16b0666-9e6e-4b7b-ae50-14113805feee","5975368332","2026-08-05 12:26:31.000","44246125","4043DRSMULTI-S","140952493","YARYDRSS140952493","S","4043DRSMULTI","YASH GALLERY","YASH GALLERY Print A-Line Midi Dress","Dresses","SH","1000103000406",,"flipkartlogistics","MYSC1329069047","59646",,,"2026-08-05 12:49:50.000","2026-08-05 18:03:05.000","2026-08-06 00:30:54.000","2026-08-06 00:36:52.000",,,,,,"661.00","2899.00","2238.00","0.00","0.00","0.00","0.00","Panchkula","HR","134109","602"
"36841","59646","PPMP","'133780857886546510703","100264720395","11319455168","68113fd3-9faa-4bf5-bb07-068ae2c63056","5975675758","2026-08-05 17:13:27.000","36193701","1517YKBLACK-L","115657163","YARYKRTA115657163","L","1517YKBLACK","YASH GALLERY","YASH GALLERY Round Neck Anarkali Kurta","Kurtas","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"661.00","3949.00","3288.00","0.00","0.00","0.00","0.00","New Delhi","DL","110059","602"
"36841","59646","PPMP","'133783158270220175903","100265462859","11320197686","a4d397a4-e539-4849-b456-1dffb373d69e","5976127382","2026-08-05 23:36:51.000","42025945","DB_1535YKMULTI-XL","134269745","DSBYDRSS134269745","XL","DB_1535YKMULTI","DressBerry","DressBerry Ethnic Motifs Print Fit & Flare Midi Dress","Dresses","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"605.00","3999.00","3394.00","0.00","0.00","0.00","0.00","Kolkata","WB","700055","546"
"36841","59646","PPMP","'133780455879570829301","100264604936","11319339639","32870d3b-955a-4c70-b873-fd6aff08d0fc","5975604719","2026-08-05 16:06:28.000","16834418","1379YKGREEN-XL","52436958","YARYKRTI52436958","XL","1379YKGREEN","YASH GALLERY","YASH GALLERY Women Green Floral Printed Anarkali Kurta","Kurtas","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"979.00","4349.00","3370.00","0.00","0.00","0.00","0.00","Kolkata","WB","700028","885"
"36841","59646","PPMP","'133777326320524545003","100263802166","11318536461","def7b88e-5536-49a6-9cf4-984ab95286dd","5975118705","2026-08-05 07:24:52.000","12253052","45945165","45945165","YARYKRTA45945165","3XL","1188YKPINK","YASH GALLERY","YASH GALLERY Women Peach-Coloured & Green Floral Printed Anarkali Kurta","Kurtas","SH","1000102455098",,"flipkartlogistics","MYSP1446973791","59646",,,"2026-08-05 09:27:20.000","2026-08-05 18:03:01.000","2026-08-06 01:55:56.000","2026-08-06 02:01:28.000",,,,,,"962.00","2999.00","2037.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500047","868"
"36841","59646","PPMP","'133777297900608525501","100263799073","11318533368","0b399d00-9d19-486e-82ef-b7ef3efb52e6","5975116766","2026-08-05 07:20:08.000","30874386","1516PLYKNRED-6XL","99384732","YARYKRTA99384732","6XL","1516PLYKNRED","YASH GALLERY","YASH GALLERY Plus Size Geometric Printed A Line Kurta","Kurtas","SH","1000102455622",,"flipkartlogistics","MYSP1446974221","59646",,,"2026-08-05 09:27:35.000","2026-08-05 18:02:59.000","2026-08-06 00:09:47.000","2026-08-06 00:16:00.000",,,,,,"957.00","3299.00","2342.00","0.00","0.00","0.00","0.00","Jaipur","RJ","302017","863"
"36841","59646","PPMP","'133779937142497329801","100264453077","11319187627","1881e50a-69e7-4aed-a63f-5e015371bcf4","5975511356","2026-08-05 14:39:59.000","23118522","1470YKBLUE-M","73585154","YARYTOPS73585154","M","1470YKBLUE","YASH GALLERY","YASH GALLERY Striped Flared Sleeve Cotton Top","Tops","F",,,"EK_E2E",,"59646","79","Duplicate Order",,,,,,"2026-08-05 19:34:09.000",,,,"471.00","2249.00","1778.00","0.00","0.00","0.00","0.00","Talegaon Dabhade","MH","410507","436"
"36841","28","SJIT","'133781039944684212803","100264771308","11319506106","08c1d205-15cc-4b2f-8f11-38514cece8b2","5975707020","2026-08-05 17:43:48.000","18459244","1417PLYKBLACK-3XL","56971242","YARYKRTI56971242","3XL","1417PLYKBLACK","YASH GALLERY","YASH GALLERY Plus Size Women Black & White Bandhani Printed Kurti","Kurtis","SH","1000103461818","1935954291","flipkartlogistics","MYSP1447355539","28",,,"2026-08-05 22:21:10.000",,"2026-08-05 22:25:41.000","2026-08-05 22:31:54.000",,,,,,"697.00","2999.00","2302.00","0.00","0.00","0.00","0.00","New Delhi","DL","110063","638"
"36841","59646","PPMP","'133782571091958782501","100265243928","11319978751","aca1bb9c-e979-4b61-a511-036a03017ef2","5976000909","2026-08-05 21:58:59.000","40409018","1979YKBLACK-S","129282844","YARYTOPS129282844","S","1979YKBLACK","YASH GALLERY","YASH GALLERY Floral Embroidered Cotton Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"581.00","2599.00","2018.00","0.00","0.00","0.00","0.00","Rajkot","GJ","360005","522"
"36841","59646","PPMP","'133782018935136473003","100265063380","11319798200","05fc8e38-b752-4060-90d2-53b99dd97327","5975889677","2026-08-05 20:26:58.000","43562243","DB_7115YKBLUE","139030457","DSBYTOPS139030457","Onesize","DB_7115YKBLUE","DressBerry","DressBerry Print Halter Neck Ethnic Crop Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"279.00","1999.00","1720.00","0.00","0.00","0.00","0.00","Mumbai","MH","400016","244"
"36841","59646","PPMP","'133782669377935329603","100265279760","11320014584","e43e826c-269e-401e-b9ca-ce227c24be55","5976022085","2026-08-05 22:15:22.000","42025672","DB_1292YKGREEN-M","134268783","DSBYTOPS134268783","M","DB_1292YKGREEN","DressBerry","DressBerry Print Puff Sleeve Peplum Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"442.00","1399.00","957.00","0.00","0.00","0.00","0.00","Delhi","DL","110027","407"
"36841","59646","PPMP","'133782251272113845401","100265136167","11319870990","f5aee92a-dc82-4bac-8ba0-2eb326fd057c","5975934972","2026-08-05 21:05:42.000","37371485","6016PLSKDBLUE-4XL","119482352","YARYKASS119482352","4XL","6016PLSKDBLUE","YASH GALLERY","YASH GALLERY Women Rayon Kurta Set with Rubber Print Dupatta Set","Kurta Sets","F",,,"flipkartlogistics",,"59646","41","Incorrect size ordered",,,,,,"2026-08-05 23:20:14.000",,,,"1389.00","4999.00","3610.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500008","1141"
"36841","59646","PPMP","'133781298506109620903","100264846416","11319581234","b338455e-b61e-404d-90e5-f24b73945e97","5975753198","2026-08-05 18:26:54.000","35670479","1738PLYKDWHITE-4XL","114076948","YARYKASS114076948","4XL","1738PLYKDWHITE","YASH GALLERY","YASH GALLERY Women Printed Cotton Blend Kurta Sets","Kurta Sets","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"1086.00","5949.00","4863.00","0.00","0.00","0.00","0.00","Bangalore","KA","560070","968"
"36841","59646","PPMP","'133780452237042121503","100264603886","11319338588","b6a75cf3-d55d-4b7c-ae10-3625e81de45a","5975604074","2026-08-05 16:05:50.000","40409019","1979PLYKBLACK-3XL","129282849","YARYTOPS129282849","3XL","1979PLYKBLACK","YASH GALLERY","YASH GALLERY Floral Embroidered Cotton Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"615.00","2599.00","1984.00","0.00","0.00","0.00","0.00","Mumbai","MH","400093","556"
"36841","59646","PPMP","'133782168271923380803","100265109900","11319844722","7c503221-4c87-48f1-901f-3b511b1c398c","5975918648","2026-08-05 20:51:52.000","42044723","DB_AK-182BROWN-XL","134334506","DSBYDRSS134334506","XL","DB_AK-182BROWN","DressBerry","DressBerry Floral Print Ruffled Fit & Flare Mini Dress","Dresses","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"528.00","2899.00","2371.00","0.00","0.00","0.00","0.00","Varanasi","UP","221011","469"
"36841","59646","PPMP","'133779731282419974603","100264394348","11319128898","11ea026c-4b47-4643-86f6-25a3a23d957f","5975474808","2026-08-05 14:05:41.000","10613114","36382908","36382908","YARYKRTA36382908","S","1065YKBLUE","YASH GALLERY","YASH GALLERY Women Blue & White Printed A-Line Kurta","Kurtas","F",,,"flipkartlogistics",,"59646","43","Cash Issue",,,,,,"2026-08-05 14:08:39.000",,,,"961.00","4299.00","3338.00","0.00","0.00","0.00","0.00","Mau","UP","275101","867"
"36841","59646","PPMP","'133779896608111162101","100264440902","11319175452","22411ae0-03c4-403a-9161-2e963be5ff4b","5975503864","2026-08-05 14:33:15.000","38055870","1946YKGREEN-XS","121546017","YARYKASS121546017","XS","1946YKGREEN","YASH GALLERY","YASH GALLERY Women Printed Regular Pure Cotton Kurta with Trousers","Kurta Sets","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"1078.00","4999.00","3921.00","50.00","0.00","0.00","0.00","Ghaziabad","UP","201010","960"
"36841","59646","PPMP","'133780341233348041603","100264572145","11319306783","a3fec5e5-1c5f-4210-a808-465ebf2050fb","5975584580","2026-08-05 15:47:20.000","40409019","1979PLYKBLACK-XXL","129282848","YARYTOPS129282848","XXL","1979PLYKBLACK","YASH GALLERY","YASH GALLERY Floral Embroidered Cotton Top","Tops","F",,,"flipkartlogistics",,"59646","41","Incorrect size ordered",,,,,,"2026-08-05 16:04:34.000",,,,"615.00","2599.00","1984.00","0.00","0.00","0.00","0.00","Mumbai","MH","400093","556"
"36841","59646","PPMP","'133783204267780837403","100265479000","11320213827","15d1db4c-2c3f-4def-ab88-403a26ecce25","5976136220","2026-08-05 23:44:31.000","27279488","1548PLYKPINK-4XL","87886044","YARYDRSS87886044","4XL","1548PLYKPINK","YASH GALLERY","YASH GALLERY Plus Size Geometric Printed Shirt Collar Knee Length Fit and Flare Dress","Ethnic Dresses","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"1007.00","4899.00","3892.00","0.00","0.00","0.00","0.00","Howrah","WB","711106","913"
"36841","59646","PPMP","'133778281662036811601","100263973349","11318707798","3a3fd416-0ce0-4457-b7f1-361944a59de0","5975224149","2026-08-05 10:04:06.000","13671642","46456439","46456439","YARYKRTA46456439","4XL","1130PLYKPURPLE","YASH GALLERY","Yash Gallery Women Plus Size Maroon & Golden Ethnic Motifs Printed A-Line Kurta","Kurtas","SH","1000103013445",,"flipkartlogistics","MYSC1329072437","59646",,,"2026-08-05 12:57:49.000","2026-08-05 18:03:01.000","2026-08-06 01:46:53.000","2026-08-06 01:53:07.000",,,,,,"855.00","3799.00","2944.00","31.00","0.00","0.00","0.00","Hyderabad","TG","500070","761"
"36841","59646","PPMP","'133779714259301105703","100264389685","11319124235","32b84acc-f3d9-4cdf-8ced-a0fdb929b922","5975471842","2026-08-05 14:02:51.000","43856612","7049YKBLS-3XL","139715739","YARYSRBL139715739","3XL","7049YKBLS","YASH GALLERY","YASH GALLERY Cotton Printed Saree Blouse","Saree Blouse","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"611.00","2699.00","2088.00","0.00","0.00","0.00","0.00","Chennai","TN","600061","552"
"36841","59646","PPMP","'133778231649411605401","100263961375","11318695794","f60cf799-1093-42c6-87aa-ba8155a7fd90","5975216947","2026-08-05 09:55:45.000","43707769","1959PLYKBLACK-3XL","139382515","YARYCOORD139382515","3XL","1959PLYKBLACK","YASH GALLERY","YASH GALLERY Embroidered Top with Trousers","Co-Ords","SH","1000102990327",,"flipkartlogistics","MYSP1447168334","59646",,,"2026-08-05 12:43:38.000","2026-08-05 18:03:07.000","2026-08-06 00:16:37.000","2026-08-06 00:21:14.000",,,,,,"971.00","2999.00","2028.00","0.00","0.00","0.00","0.00","Jaipur","RJ","302016","877"
"36841","59646","PPMP","'133782760853029275001","100265314607","11320049432","70b18672-9362-4e98-94ec-1483b3b10538","5976042659","2026-08-05 22:30:36.000","38055737","1961YKBROWN-M","121545632","YARYCOORD121545632","M","1961YKBROWN","YASH GALLERY","YASH GALLERY Printed Top With Trousers Co-Ords","Co-Ords","F",,,"flipkartlogistics",,"59646","44","Ordered By Mistake",,,,,,"2026-08-05 22:32:00.000",,,,"729.00","2999.00","2270.00","0.00","0.00","0.00","0.00","New Delhi","DL","110059","670"
"36841","59646","PPMP","'133782623486932903103","100265262708","11319997531","b107f4a9-cfd2-421b-8caf-60c27f9fcc4d","5976012069","2026-08-05 22:07:43.000","40409019","1979PLYKBLACK-4XL","129282850","YARYTOPS129282850","4XL","1979PLYKBLACK","YASH GALLERY","YASH GALLERY Floral Embroidered Cotton Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"615.00","2599.00","1984.00","0.00","0.00","0.00","0.00","Mysore","KA","570023","556"
"36841","59646","PPMP","'133782570758770938003","100265243801","11319978624","0a8238ec-bb2e-4210-b1d1-6b5ffb2bb46b","5976000833","2026-08-05 21:58:56.000","9171465","33872076","33872076","YARYKRTA33872076","3XL","9YK148BLACK","YASH GALLERY","YASH GALLERY Women Black Printed A-Line Kurta","Kurtas","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"958.00","2089.00","1131.00","0.00","0.00","0.00","0.00","Eluru","AP","534002","864"
"36841","59646","PPMP","'133774699923694298401","100263562971","11318297264","f7f0e3d8-c6e8-4c6f-8056-f29593cdf419","5974986327","2026-08-05 00:07:08.000","42044723","DB_AK-182BROWN-M","134334501","DSBYDRSS134334501","M","DB_AK-182BROWN","DressBerry","DressBerry Floral Print Ruffled Fit & Flare Mini Dress","Dresses","PK","1000102441111",,"EK_E2E","MYEP1130368676","59646",,,"2026-08-05 09:22:28.000","2026-08-05 17:00:25.000",,,,,,,,"528.00","2899.00","2371.00","0.00","0.00","0.00","0.00","Siwan","BR","841237","469"
"36841","59646","PPMP","'133782414647514930203","100265189120","11319923943","d13b1828-f2b0-423c-8c59-88bd23c28db5","5975967756","2026-08-05 21:32:54.000","43562239","DB_4010DRSMULTI-L","139030452","DSBYTOPS139030452","L","DB_4010DRSMULTI","DressBerry","DressBerry Print Halter Neck Ethnic Cotton Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"354.00","1999.00","1645.00","0.00","0.00","0.00","0.00","Guntur","AP","522002","319"
